permno,permco,namedt,nameenddt,comnam,cusip,ticker,exchcd,begdat,begprc,date,prc
10689.0,8592.0,1986-09-24,1993-01-25,LIBERTY BUREAU INC,53161710,LBUR,3.0,1986-09-24,1986-09-24,1986-09-24,0.8125
10690.0,8593.0,1986-09-24,1989-11-30,FIDELITY FEDERAL S & L ASSN TN,31583410,FFTN,3.0,1986-09-24,1986-09-24,1986-09-24,17.75
10691.0,8594.0,1986-09-24,2001-07-02,INFORMIX CORP,04362P20,IFMX,3.0,1986-09-24,1986-09-24,1986-09-24,7.6875
10692.0,8595.0,1986-09-24,1987-03-23,CHINA TECHNICAL SVRC CORP,16942510,CHTC,3.0,1986-09-24,1986-09-24,1986-09-24,1.5
10693.0,8596.0,1986-09-24,1989-09-12,HEALTHSOUTH REHABILITATION CORP,29261A10,HSRC,3.0,1986-09-24,1986-09-24,1986-09-24,6.375
10694.0,8343.0,1986-09-24,1987-10-20,HAMILTON GROUP HOLDINGS INC,40738310,HAMG,3.0,1986-09-24,1986-09-24,1986-09-24,3.375
10695.0,8597.0,1986-09-24,1989-03-20,LOS ANGELES SECURITIES GROUP,00373810,LSGA,3.0,1986-09-24,1986-09-24,1986-09-24,1.3125
10696.0,8598.0,1986-09-25,2018-12-31,FISERV INC,33773810,FISV,3.0,1986-09-25,1986-09-25,1986-09-25,12.625
10697.0,8599.0,1986-09-25,1988-02-29,PEOPLES SAVINGS BK WORCESTER MA,70979010,PEBW,3.0,1986-09-25,1986-09-25,1986-09-25,13.0625
10698.0,22216.0,1925-12-31,1936-10-25,GENERAL ASPHALT CO,06714910,,1.0,1925-12-31,1925-12-31,1925-12-31,67.0
10699.0,5193.0,1982-01-28,1986-10-14,ACRO ENERGY CORP,00489810,ACRO,3.0,1982-01-28,1982-01-28,1982-01-28,3.5
10700.0,22217.0,1925-12-31,1932-06-28,BARNET LEATHER INC,06899090,,1.0,1925-12-31,1925-12-31,1925-12-31,49.875
10701.0,6060.0,1983-06-09,1988-08-15,ACTIVISION INC,58445V20,AVSN,3.0,1983-06-09,1983-06-09,1983-06-09,12.0625
10702.0,8601.0,1986-09-25,1988-06-06,S C O R US CORP,78402710,SURE,3.0,1986-09-25,1986-09-25,1986-09-25,14.4375
10703.0,7962.0,1986-09-25,1988-06-22,INTERCARE INC,45892710,CARE,3.0,1986-09-25,1986-09-25,1986-09-25,3.125
10704.0,8602.0,1986-09-25,1997-09-05,GOLDEN POULTRY CO INC,38115110,CHIK,3.0,1986-09-25,1986-09-25,1986-09-25,11.5
10705.0,8603.0,1986-09-25,1988-06-26,I C N BIOMEDICALS INC,44928710,BIMD,3.0,1986-09-25,1986-09-25,1986-09-25,11.25
10706.0,8605.0,1986-09-26,1991-11-11,ROADWAY MOTOR PLAZAS INC,89416710,RDWI,3.0,1986-09-26,1986-09-26,1986-09-26,2.875
10707.0,8604.0,1986-09-26,1992-03-26,PERIPHERAL SYSTEMS INC,71400310,PSIX,3.0,1986-09-26,1986-09-26,1986-09-26,1.25
10708.0,8606.0,1986-09-26,1988-11-02,TAYLOR S COMPANIES INC,87686710,TAYS,3.0,1986-09-26,1986-09-26,1986-09-26,2.5625
10709.0,8607.0,1986-09-26,2008-04-01,MANATRON INC,56204810,MANA,3.0,1986-09-26,1986-09-26,1986-09-26,5.1875
10710.0,8608.0,1986-09-26,1989-07-31,ATLANTIC BANCORP NJ,37836110,ATBC,3.0,1986-09-26,1986-09-26,1986-09-26,12.875
10711.0,8609.0,1986-09-30,1990-08-31,MUTUAL FEDERAL S & L ASSN N C,62825310,MUTU,3.0,1986-09-30,1986-09-30,1986-09-30,8.5
10712.0,8610.0,1986-10-01,1988-09-16,KNUTSON MORTGAGE CORP,49985910,KNMC,3.0,1986-10-01,1986-10-01,1986-10-01,10.0625
10713.0,8611.0,1986-10-01,1999-02-01,LIFE TECHNOLOGIES INC,53217720,LTEK,3.0,1986-10-01,1986-10-01,1986-10-01,9.5
10714.0,8612.0,1986-10-01,1992-02-11,GULF & MISSISSIPPI CORP,22889K20,GMSR,3.0,1986-10-01,1986-10-01,1986-10-01,8.0
10715.0,8614.0,1986-10-01,1995-08-18,GATEWAY BANCORP INC,36758010,GBAN,3.0,1986-10-01,1986-10-01,1986-10-01,10.875
10716.0,8613.0,1986-10-01,1994-12-28,CORRECTIONS CORP AMERICA,22025610,CCAX,3.0,1986-10-01,1986-10-01,1986-10-01,9.1875
10717.0,8617.0,1986-10-02,1987-11-04,FOUNTAIN OIL & GAS INC,35075320,FGAS,3.0,1986-10-02,1986-10-02,1986-10-02,1.0
10718.0,9752.0,1988-04-18,1995-05-04,CENTERCORE INC,15186710,CCOR,3.0,1988-04-18,1988-04-18,1988-04-18,2.25
10719.0,22218.0,1925-12-31,1936-03-16,BARNSDALL CORP,06899190,,1.0,1925-12-31,1925-12-31,1925-12-31,33.25
10720.0,6611.0,1983-11-22,1989-07-19,ACTMEDIA INC,00504910,ACTM,3.0,1983-11-22,1983-11-22,1983-11-22,18.75
10721.0,8620.0,1986-10-02,1997-01-02,ARMOR ALL PRODS CORP,04225610,ARMR,3.0,1986-10-02,1986-10-02,1986-10-02,11.25
10722.0,8621.0,1986-10-03,1988-09-14,HERITAGE NIS BK SVGS NRTHMPT MA,42720710,HNIS,3.0,1986-10-03,1986-10-03,1986-10-03,9.6875
10723.0,8622.0,1986-10-03,1990-06-29,M I SCHOTTENSTEIN HOMES INC,55305210,MIHO,3.0,1986-10-03,1986-10-03,1986-10-03,6.75
10724.0,8623.0,1986-10-03,1990-05-15,PIONEER FINANCIAL SVCS INC,72367210,PFSI,3.0,1986-10-03,1986-10-03,1986-10-03,12.0
10725.0,9662.0,1988-01-22,1999-12-05,CHARTER ONE FINANCIAL INC,16090310,COFI,3.0,1988-01-22,1988-01-22,1988-01-22,8.125
10726.0,9710.0,1988-03-08,1994-02-09,CHESAPEAKE BIOLOGICAL LABS INC,16514610,CHBL,3.0,1988-03-08,1988-03-08,1988-03-08,3.5
10727.0,22219.0,1925-12-31,1962-07-01,BAYUK CIGARS INC,07323910,,1.0,1925-12-31,1925-12-31,1925-12-31,46.0
10728.0,53.0,1972-12-14,1976-06-16,ACUSHNET CO,00508610,ACSH,3.0,1972-12-14,1972-12-14,1972-12-14,29.875
10729.0,8626.0,1986-10-03,1988-01-11,PROFESSIONAL AGRICULTL MGMT INC,74311010,PAGR,3.0,1986-10-03,1986-10-03,1986-10-03,1.625
10730.0,8627.0,1986-10-06,1995-01-02,NORTHWEST ILLINOIS BANCORP INC,88889P10,NWIB,3.0,1986-10-06,1986-10-06,1986-10-06,20.5
10731.0,8628.0,1978-01-05,1982-07-25,DATAMETRICS CORP,23808510,,3.0,1978-01-05,1978-01-05,1978-01-05,6.5
10732.0,8236.0,1986-10-06,1987-07-19,ANALYTIX INC,02261210,ALYX,3.0,1986-10-06,1986-10-06,1986-10-06,4.0625
10733.0,8630.0,1986-10-07,1995-11-20,AMERICAN CONSUMER PRODUCTS INC,02523610,ACPI,3.0,1986-10-07,1986-10-07,1986-10-07,8.75
10734.0,8629.0,1986-10-08,1990-09-28,SHELBY FEDERAL SAVINGS BANK IN,82170610,SHLB,3.0,1986-10-08,1986-10-08,1986-10-08,10.25
10735.0,22220.0,1925-12-31,1956-07-31,BEECH NUT PACKING CO,07699090,,1.0,1925-12-31,1925-12-31,1925-12-31,68.5
10736.0,22221.0,1972-12-14,1973-12-26,AD MAR RESH INC,00514010,,3.0,1972-12-14,1972-12-14,1972-12-14,2.0625
10737.0,8632.0,1986-10-08,1991-04-02,MICROWAVE LABS INC,59517L10,MWAV,3.0,1986-10-08,1986-10-08,1986-10-08,6.0
10738.0,8634.0,1986-10-08,1998-01-30,CHIPS & TECHNOLOGIES INC,17002110,CHPS,3.0,1986-10-08,1986-10-08,1986-10-08,5.1875
10739.0,8636.0,1986-10-08,1994-12-30,I D B COMMUNICATIONS GROUP INC,44935510,IDBX,3.0,1986-10-08,1986-10-08,1986-10-08,6.5
10740.0,8638.0,1986-10-08,1989-12-01,STARPOINTE SAVINGS BK NJ,85557010,STPT,3.0,1986-10-08,1986-10-08,1986-10-08,11.75
10741.0,9837.0,1988-06-23,1988-11-15,CHRONODYNAMICS LTD,17117010,CDYN,3.0,1988-06-23,1988-06-23,1988-06-23,0.0625
10742.0,8640.0,1986-10-08,1989-06-30,COMMONWEALTH MORTGAGE CO INC,20312810,CCMC,3.0,1986-10-08,1986-10-08,1986-10-08,10.0
10743.0,20287.0,1925-12-31,1926-03-01,BELDING BROS & CO,07749110,,1.0,1925-12-31,1925-12-31,1925-12-31,39.625
10744.0,22222.0,1972-12-14,1974-01-10,AD PRESS LTD,00514910,,3.0,1972-12-14,1972-12-14,1972-12-14,3.375
10745.0,8641.0,1986-10-08,2001-05-30,BALDWIN PIANO & ORGAN CO,05824610,BPAO,3.0,1986-10-08,1986-10-08,1986-10-08,10.75
10746.0,8642.0,1986-10-09,1988-10-18,CLABIR CORP,17887220,CLGB,3.0,1986-10-09,1986-10-09,1986-10-09,6.5
10747.0,8643.0,1986-10-09,1988-12-01,NUTRI CHEESE CO,67061C10,NCCI,3.0,1986-10-09,1986-10-09,1986-10-09,1.625
10748.0,8644.0,1986-10-10,1988-12-06,SCIENTIFIC SYSTEMS INC,80879710,SSIMA,3.0,1986-10-10,1986-10-10,1986-10-10,4.9375
10749.0,8645.0,1986-10-10,2001-04-30,KENAN TRANSPORT CO,48853910,KTCO,3.0,1986-10-10,1986-10-10,1986-10-10,14.5
10750.0,8646.0,1986-10-10,1992-12-22,CARMIKE CINEMAS INC,14343610,CMIK,3.0,1986-10-10,1986-10-10,1986-10-10,8.75
10751.0,22223.0,1925-12-31,1929-05-30,STROMBERG CARBURETOR CO AMER IN,08168910,,1.0,1925-12-31,1925-12-31,1925-12-31,74.75
10752.0,58.0,1979-12-05,1993-03-14,ADAC LABORATORIES INC,00531320,ADAC,3.0,1979-12-05,1979-12-05,1979-12-05,9.5
10753.0,8647.0,1986-10-10,1990-11-18,FRONTIER INSURANCE GROUP INC,35908110,FRTR,3.0,1986-10-10,1986-10-10,1986-10-10,8.125
10754.0,8648.0,1986-10-10,1990-01-02,HOME FEDERAL S & L ASSN UP E TN,43709010,HFET,3.0,1986-10-10,1986-10-10,1986-10-10,13.0
10755.0,8649.0,1986-10-10,1996-06-12,FRAMINGHAM SAVINGS BK MA,59266810,FSBX,3.0,1986-10-10,1986-10-10,1986-10-10,9.0625
10756.0,8650.0,1986-10-13,1988-01-28,REUTER LABORATORIES INC,76132210,PEST,3.0,1986-10-13,1986-10-13,1986-10-13,5.375
10757.0,8653.0,1986-10-14,1998-07-01,HERITAGE FINANCIAL SVCS INC,42723H10,HERS,3.0,1986-10-14,1986-10-14,1986-10-14,15.0
10758.0,8652.0,1986-10-14,1988-06-14,MEDPRO GROUP INC,90384730,MGRO,3.0,1986-10-14,1986-10-14,1986-10-14,2.3125
10759.0,8655.0,1986-10-14,1992-07-23,FIRST NATIONAL PENNSYLVANIA COR,33572510,FNPC,3.0,1986-10-14,1986-10-14,1986-10-14,37.5
10760.0,8654.0,1986-10-14,1986-12-23,MILFORD COOPERATIVE BANK NH,59937310,MBNK,3.0,1986-10-14,1986-10-14,1986-10-14,14.0
10761.0,8656.0,1986-10-15,1990-10-24,MICHAEL ANTHONY JEWELERS INC,59406010,MAJL,3.0,1986-10-15,1986-10-15,1986-10-15,9.5
10762.0,8658.0,1986-10-16,1994-09-29,WEST NEWTON SAVINGS BANK,95474410,WNSB,3.0,1986-10-16,1986-10-16,1986-10-16,8.1875
10763.0,8659.0,1986-10-16,1992-12-22,AMERICAN NURSERY PRODS INC,02868910,ANSY,3.0,1986-10-16,1986-10-16,1986-10-16,6.375
10764.0,8660.0,1986-10-16,1987-10-27,APPLIED CONTROL SYS INC,03791510,APCS,3.0,1986-10-16,1986-10-16,1986-10-16,2.3125
10765.0,8661.0,1986-10-17,1989-11-19,CONVEX COMPUTER CORP,21257810,CNVX,3.0,1986-10-17,1986-10-17,1986-10-17,8.125
10766.0,8662.0,1986-10-17,1988-11-20,MORINO ASSOCIATES INC,61790110,MOAI,3.0,1986-10-17,1986-10-17,1986-10-17,16.0
10767.0,8663.0,1986-10-17,1992-04-23,KRISCH AMERICAN INNS INC,50101110,INNS,3.0,1986-10-17,1986-10-17,1986-10-17,3.125
10768.0,8664.0,1986-10-20,1996-01-25,INMAC CORP,45753810,INMC,3.0,1986-10-20,1986-10-20,1986-10-20,10.5625
10769.0,8665.0,1986-10-20,1999-01-07,CENTRAL CO OPERATIVE BANK MA,15241810,CEBK,3.0,1986-10-20,1986-10-20,1986-10-20,7.625
10770.0,8666.0,1986-10-21,1997-04-18,CHICAGO DOCK AND CANAL TRUST,16733910,DOCKS,3.0,1986-10-21,1986-10-21,1986-10-21,23.5
10771.0,8667.0,1986-10-21,1994-04-08,HAMPTONS BANCSHARES INC,40958210,HBSI,3.0,1986-10-21,1986-10-21,1986-10-21,38.875
10772.0,8668.0,1986-10-21,1997-11-24,SOUTHERN ELECTRONICS CORP,78410920,SECX,3.0,1986-10-21,1986-10-21,1986-10-21,6.125
10773.0,8669.0,1986-10-21,1988-05-27,OUTRIGHT INDUSTRIES INC,69012810,OUTR,3.0,1986-10-21,1986-10-21,1986-10-21,1.0625
10774.0,8670.0,1986-10-22,1994-07-08,JOHNSTOWN SAVINGS BANK F S B PA,47970910,JSBK,3.0,1986-10-22,1986-10-22,1986-10-22,9.5
10775.0,8671.0,1986-10-22,1998-10-30,HEMACARE CORP,42349810,HEMA,3.0,1986-10-22,1986-10-22,1986-10-22,2.5625
10776.0,8672.0,1986-10-22,1989-08-27,VACATIONS TO GO INC,91855C10,VTGO,3.0,1986-10-22,1986-10-22,1986-10-22,8.75
10777.0,8674.0,1986-10-22,2018-12-31,FIRST CITIZENS BANCSHARES INC N,31946M10,FCNCA,3.0,1986-10-22,1986-10-22,1986-10-22,36.0
10778.0,22224.0,1925-12-31,1936-11-01,GOLD DUST CORP,08699190,,1.0,1925-12-31,1925-12-31,1925-12-31,47.375
10779.0,65.0,1978-10-03,1991-06-16,ADAGE INC,09180A10,ADGE,3.0,1978-10-03,1978-10-03,1978-10-03,7.5
10780.0,8675.0,1986-10-23,1996-02-07,PEOPLES SAVINGS BANK BROCKTON M,70979510,PBKB,3.0,1986-10-23,1986-10-23,1986-10-23,7.0625
10781.0,8677.0,1986-10-23,1995-04-16,BANK SOUTH CAROLINA CHARLESTON,06506610,BKSC,3.0,1986-10-23,1986-10-23,1986-10-23,21.125
10782.0,8678.0,1986-10-23,1988-06-30,FAIRHAVEN SAVINGS BANK MA,30486410,FHVN,3.0,1986-10-23,1986-10-23,1986-10-23,8.125
10783.0,8554.0,1986-10-23,1990-09-03,HORIZON GOLD SHARES INC,44043710,HRIZ,3.0,1986-10-23,1986-10-23,1986-10-23,0.65625
10784.0,8679.0,1986-10-29,1987-07-24,SHAWS SUPERMARKETS INC,82085810,SHAW,3.0,1986-10-29,1986-10-29,1986-10-29,20.375
10785.0,8681.0,1986-10-24,1995-01-25,CALIFORNIA MICRO DEVICES CORP,13043910,CAMD,3.0,1986-10-24,1986-10-24,1986-10-24,6.0625
10786.0,20299.0,1925-12-31,1962-07-01,BETHLEHEM STEEL CORP,08750910,,1.0,1925-12-31,1925-12-31,1925-12-31,48.125
10787.0,73.0,1972-12-14,1988-03-24,ADDISON WESLEY PUBG INC,00668020,ADSN,3.0,1972-12-14,1972-12-14,1972-12-14,8.5625
10788.0,8682.0,1986-10-24,1988-07-27,UNICARE FINANCIAL CORP,90459510,UCFC,3.0,1986-10-24,1986-10-24,1986-10-24,10.375
10789.0,8680.0,1986-10-24,1989-10-16,INFERGENE COMPANY,45662510,IFGN,3.0,1986-10-24,1986-10-24,1986-10-24,3.5625
10790.0,8683.0,1986-10-24,1998-01-27,SHOREWOOD PACKAGING CORP,82522910,SHOR,3.0,1986-10-24,1986-10-24,1986-10-24,9.0
10791.0,8685.0,1986-10-29,1990-02-05,SILICON GRAPHICS INC,82705610,SGIC,3.0,1986-10-29,1986-10-29,1986-10-29,12.625
10792.0,8687.0,1986-10-29,1992-04-20,NATIONAL BANC COMMERCE CO,20051110,NBCC,3.0,1986-10-29,1986-10-29,1986-10-29,16.75
10793.0,8688.0,1986-10-30,1991-02-01,MERCHANTS BANCORP INC CT,58843710,NMBC,3.0,1986-10-30,1986-10-30,1986-10-30,14.0
10794.0,22225.0,1925-12-31,1932-11-09,BOOTH FISHERIES CO,09999090,,1.0,1925-12-31,1925-12-31,1925-12-31,6.25
10795.0,7002.0,1984-04-26,1985-08-09,ADDITIVE TECHNOLOGY CORP,00668810,ADTC,3.0,1984-04-26,1984-04-26,1984-04-26,5.0625
10796.0,8690.0,1986-10-30,1990-11-16,POP RADIO CORP,73281710,POPX,3.0,1986-10-30,1986-10-30,1986-10-30,9.0
10797.0,8691.0,1986-10-30,1988-02-29,AMERIFIRST FEDERAL S & L ASSN F,03070010,AMRI,3.0,1986-10-30,1986-10-30,1986-10-30,8.0
10798.0,8692.0,1986-10-30,1991-09-09,HOME UNITY S & L ASSN LAF PA,43737710,HUSB,3.0,1986-10-30,1986-10-30,1986-10-30,8.25
10799.0,8693.0,1986-10-30,1988-05-01,FIRST FEDERAL S & L PNMA CITY F,34090210,FFPC,3.0,1986-10-30,1986-10-30,1986-10-30,7.4375
10800.0,8694.0,1986-10-31,2001-09-25,E A ENGINEERING SCI & TECH INC,26791110,EACO,3.0,1986-10-31,1986-10-31,1986-10-31,10.125
10801.0,8695.0,1986-10-31,1988-05-04,METRO MOBILE CTS INC,59163C20,MMCTA,3.0,1986-10-31,1986-10-31,1986-10-31,13.0
10802.0,7997.0,1986-10-31,1989-08-16,TELECAST INC,87926610,TCST,3.0,1986-10-31,1986-10-31,1986-10-31,5.75
10803.0,8696.0,1986-10-31,1996-09-24,UNITED STATES FACILITIES CORP,15590410,USRE,3.0,1986-10-31,1986-10-31,1986-10-31,9.875
10804.0,7789.0,1986-10-31,1987-09-29,AMERICAN CREDIT CARD TEL CO,14140E10,ACCT,3.0,1986-10-31,1986-10-31,1986-10-31,7.3125
10805.0,8697.0,1986-10-31,1989-05-29,OLYMPIC BROADCASTING CORP,68145510,OBCC,3.0,1986-10-31,1986-10-31,1986-10-31,5.9375
10806.0,8698.0,1986-11-03,1989-01-03,FIND SVP INC,31771830,FSVP,3.0,1986-11-03,1986-11-03,1986-11-03,0.1875
10807.0,22226.0,1925-12-31,1962-07-01,BRIGGS MFG CO,10909710,,1.0,1925-12-31,1925-12-31,1925-12-31,34.5
10808.0,62.0,1972-12-14,1990-06-19,ADDMASTER CORP,00669820,ADDC,3.0,1972-12-14,1972-12-14,1972-12-14,7.875
10809.0,8699.0,1986-11-04,1994-10-20,BRANFORD SAVINGS BANK CONN,10540930,BSBC,3.0,1986-11-04,1986-11-04,1986-11-04,11.375
10810.0,8700.0,1986-11-04,1991-07-22,INDUSTRIAL TRAINING SYS CORP,45638910,ITSC,3.0,1986-11-04,1986-11-04,1986-11-04,5.25
10811.0,8701.0,1986-11-05,1989-06-16,CRITERION GROUP INC,22673610,CRIT,3.0,1986-11-05,1986-11-05,1986-11-05,17.75
10812.0,8702.0,1986-11-05,2018-12-31,HEARTLAND EXPRESS INC,42234710,HTLD,3.0,1986-11-05,1986-11-05,1986-11-05,9.75
10813.0,8385.0,1986-11-05,1990-05-24,MEDMASTER SYSTEMS INC,58501810,MMST,3.0,1986-11-05,1986-11-05,1986-11-05,2.4375
10814.0,8703.0,1986-11-05,1997-10-01,DELAWARE OSTEGO CORP,24624410,DOCP,3.0,1986-11-05,1986-11-05,1986-11-05,13.25
10815.0,22227.0,1925-12-31,1930-07-16,BRITISH EMPIRE STL LTD,11099190,,1.0,1925-12-31,1925-12-31,1925-12-31,2.0
10816.0,5232.0,1981-12-10,1983-08-23,ADVANCED FUEL SYS INC,00690110,AFSI,3.0,1981-12-10,1981-12-10,1981-12-10,5.125
10817.0,8312.0,1986-11-05,1988-05-25,MAXAM TECHNOLOGIES INC,57790710,MAXM,3.0,1986-11-05,1986-11-05,1986-11-05,1.75
10818.0,8704.0,1986-11-05,1989-10-19,INSPEECH INC,66993010,INSP,3.0,1986-11-05,1986-11-05,1986-11-05,18.125
10819.0,9762.0,1988-04-28,1988-06-08,CIDCO GROUP INC,17176320,CDCO,3.0,1988-04-28,1988-04-28,1988-04-28,0.15625
10820.0,8706.0,1986-11-05,1995-02-21,VESTAR INC,92545410,VSTR,3.0,1986-11-05,1986-11-05,1986-11-05,9.125
10821.0,8707.0,1986-11-05,1999-03-26,SCOTT & STRINGFELLOW FINL INC,80938610,SCOT,3.0,1986-11-05,1986-11-05,1986-11-05,14.0
10822.0,8710.0,1986-11-06,1988-02-25,GAINSCO INC,36312730,GAIN,3.0,1986-11-06,1986-11-06,1986-11-06,6.9375
10823.0,20338.0,1925-12-31,1962-07-01,BROOKLYN UNION GAS CO,49337510,,1.0,1925-12-31,1925-12-31,1925-12-31,76.5
10824.0,7087.0,1984-06-15,1987-06-10,ADVANCED LOGIC SYS INC,00690210,ADVL,3.0,1984-06-15,1984-06-15,1984-06-15,1.4375
10825.0,8711.0,1986-11-06,2000-04-23,CAROLINA FIRST CORP,83784110,CAFC,3.0,1986-11-06,1986-11-06,1986-11-06,12.125
10826.0,8712.0,1986-11-06,1988-01-22,SATELLITE AUCTION NETWORK INC,80389610,SATL,3.0,1986-11-06,1986-11-06,1986-11-06,5.875
10827.0,8713.0,1986-11-06,1991-06-20,CONTINENTAL MEDICAL SYSTEMS INC,21164210,CONT,3.0,1986-11-06,1986-11-06,1986-11-06,7.25
10828.0,8714.0,1986-11-06,1997-02-18,B H A GROUP INC,05544610,BHAG,3.0,1986-11-06,1986-11-06,1986-11-06,6.75
10829.0,8715.0,1986-11-06,1988-07-31,LANDMARK FINANCIAL CORP,51505710,LBFC,3.0,1986-11-06,1986-11-06,1986-11-06,11.9375
10830.0,8716.0,1986-11-07,1997-03-27,STROBER ORGANIZATION INC,86331810,STRB,3.0,1986-11-07,1986-11-07,1986-11-07,12.1875
10831.0,22228.0,1925-12-31,1931-03-05,BROOKLYN EDISON INC,11499090,,1.0,1925-12-31,1925-12-31,1925-12-31,134.5
10832.0,22229.0,1972-12-14,1973-08-15,ADLEY CORP,00708610,,3.0,1972-12-14,1972-12-14,1972-12-14,5.375
10833.0,8717.0,1986-11-07,1994-06-14,WEST MASS BANKSHARES INC,95425010,WMBS,3.0,1986-11-07,1986-11-07,1986-11-07,8.0
10834.0,8718.0,1986-11-07,1988-08-31,FAMILY MUT SVGS BK HAVERHILL,30688310,FMLY,3.0,1986-11-07,1986-11-07,1986-11-07,8.9375
10835.0,8719.0,1986-11-07,1995-10-02,MILWAUKEE INSURANCE GROUP INC,60229910,MILW,3.0,1986-11-07,1986-11-07,1986-11-07,10.4375
10836.0,8720.0,1986-11-07,1988-07-15,CENTREVEST CORP,15633110,CTVS,3.0,1986-11-07,1986-11-07,1986-11-07,4.5
10837.0,8615.0,1986-11-10,1995-11-19,MICRO HEALTHSYSTEMS INC,90294110,MCHS,3.0,1986-11-10,1986-11-10,1986-11-10,5.125
10838.0,8721.0,1986-11-10,1996-02-05,CYTRX CORP,23282860,CYTR,3.0,1986-11-10,1986-11-10,1986-11-10,1.875
10839.0,8722.0,1986-11-11,1993-06-30,HORIZON FINANCIAL SERVICES INC,44041R10,HFIN,3.0,1986-11-11,1986-11-11,1986-11-11,7.3125
10840.0,8723.0,1986-11-11,1989-10-25,BLINDER INTL ENTRPRS INC,45856510,BINL,3.0,1986-11-11,1986-11-11,1986-11-11,2.3125
10841.0,8724.0,1986-11-12,1994-12-13,GRIFFITH CONSUMERS CO,39830010,FUEL,3.0,1986-11-12,1986-11-12,1986-11-12,6.0625
10842.0,8726.0,1986-11-12,1995-11-13,SAZTEC INTERNATIONAL INC,80584210,SAZZ,3.0,1986-11-12,1986-11-12,1986-11-12,5.75
10843.0,8727.0,1986-11-13,2007-08-06,ARGONAUT GROUP INC,04015710,AGII,3.0,1986-11-13,1986-11-13,1986-11-13,21.5
10844.0,8728.0,1986-11-13,1989-04-12,IRWIN MAGNETIC SYSTEMS INC,46414010,IRWN,3.0,1986-11-13,1986-11-13,1986-11-13,8.0
10845.0,8729.0,1986-11-13,1995-10-27,HUFFMAN KOOS INC,44432210,HUFK,3.0,1986-11-13,1986-11-13,1986-11-13,10.0625
10846.0,8730.0,1986-11-13,1987-07-08,PARALAX VIDEO ENTERPRISES INC,69915410,VIDO,3.0,1986-11-13,1986-11-13,1986-11-13,4.4375
10847.0,8731.0,1986-11-13,1999-01-29,FRESH JUICE CO INC,35803310,FRSH,3.0,1986-11-13,1986-11-13,1986-11-13,7.625
10848.0,8732.0,1986-11-12,1988-12-05,CORTRONIC CORP,22079910,CTRN,3.0,1986-11-12,1986-11-12,1986-11-12,1.75
10849.0,8733.0,1986-11-13,1989-07-19,SPRINGBOARD SOFTWARE INC,84855F10,SPBD,3.0,1986-11-13,1986-11-13,1986-11-13,6.625
10850.0,8735.0,1986-11-13,1989-01-31,MIDFED SVGS BK MIDDLETOWN OH,72345010,MFSB,3.0,1986-11-13,1986-11-13,1986-11-13,10.75
10851.0,8736.0,1986-11-13,1995-01-31,KING CITY FEDERAL SAVINGS BK IL,49471810,KCFB,3.0,1986-11-13,1986-11-13,1986-11-13,6.375
10852.0,8737.0,1986-11-14,1988-05-03,INITIALS PLUS INC,45719710,IINC,3.0,1986-11-14,1986-11-14,1986-11-14,7.25
10853.0,8738.0,1986-11-14,1988-09-21,NATIONAL VIDEO INC,76017410,NVIS,3.0,1986-11-14,1986-11-14,1986-11-14,5.0625
10854.0,8739.0,1986-11-14,1988-08-10,NORWICH SAVING SOCIETY,66943110,NSSB,3.0,1986-11-14,1986-11-14,1986-11-14,10.75
10855.0,8740.0,1986-11-14,1990-04-02,HOME NATIONAL CORP MILFORD MA,43726010,HNCP,3.0,1986-11-14,1986-11-14,1986-11-14,35.25
10856.0,9759.0,1988-04-27,1989-07-26,CIMM INC,17185430,CMOD,3.0,1988-04-27,1988-04-27,1988-04-27,1.53125
10857.0,8742.0,1986-11-17,2000-03-22,PLAYERS INTERNATIONAL INC,72790310,PLAY,3.0,1986-11-17,1986-11-17,1986-11-17,3.5
10858.0,22230.0,1925-12-31,1944-01-06,BROOKLYN MANHATTAN TRAN CORP,11499190,,1.0,1925-12-31,1925-12-31,1925-12-31,60.875
10859.0,60.0,1972-12-14,1973-05-03,ADOBE BRICK & SUP,00723510,,3.0,1972-12-14,1972-12-14,1972-12-14,4.6875
10860.0,8743.0,1986-11-17,1990-03-27,EPITOPE INC,68554V10,EPTO,3.0,1986-11-17,1986-11-17,1986-11-17,6.4375
10861.0,8744.0,1986-11-18,1990-03-09,CLAIRSON INTERNATIONAL CORP,17960410,CLIC,3.0,1986-11-18,1986-11-18,1986-11-18,10.5
10862.0,8746.0,1986-11-18,1991-07-11,ADMAR GROUP INC,00709330,ADMR,3.0,1986-11-18,1986-11-18,1986-11-18,0.6875
10863.0,8745.0,1986-11-18,1992-08-24,ELCOTEL INC,28444710,ECTL,3.0,1986-11-18,1986-11-18,1986-11-18,6.5625
10864.0,8747.0,1986-11-18,1989-06-14,STOCKBRIDGE CAPITAL LTD,30215930,STCA,3.0,1986-11-18,1986-11-18,1986-11-18,2.0625
10865.0,8748.0,1986-11-19,1989-06-12,ALTERNATIVE HEALTH CARE SYS INC,02145210,AHCS,3.0,1986-11-19,1986-11-19,1986-11-19,7.75
10866.0,20342.0,1925-12-31,1962-07-01,BROWN SHOE INC,12950010,,1.0,1925-12-31,1925-12-31,1925-12-31,46.25
