Name,Filing Date,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
TEUCRIUM COMMODITY TRUST,12/10/10,294,0.003401361,0.003401361,0.017006803,0.017006803,0.044217687,0.010204082,0.040816327
TEUCRIUM COMMODITY TRUST,12/10/10,294,0.003401361,0.003401361,0.017006803,0.017006803,0.044217687,0.010204082,0.040816327
APOLLO GLOBAL MANAGEMENT LLC,1/20/12,146,0.006849315,0,0.02739726,0,0.04109589,0,0.01369863
APOLLO GLOBAL MANAGEMENT LLC,3/30/11,146,0.006849315,0,0.02739726,0,0.04109589,0,0.01369863
APOLLO GLOBAL MANAGEMENT LLC,3/30/11,146,0.006849315,0,0.02739726,0,0.04109589,0,0.01369863
QIHOO 360 TECHNOLOGY CO LTD,3/30/11,175,0.005714286,0.022857143,0.034285714,0.011428571,0.017142857,0.011428571,0.017142857
"SERVICESOURCE INTERNATIONAL, INC.",3/25/11,244,0,0.004098361,0.016393443,0.004098361,0.012295082,0.016393443,0.016393443
"SERVICESOURCE INTERNATIONAL, INC.",3/25/11,244,0,0.004098361,0.016393443,0.004098361,0.012295082,0.016393443,0.016393443
"SERVICESOURCE INTERNATIONAL, INC.",3/25/11,244,0,0.004098361,0.016393443,0.004098361,0.012295082,0.016393443,0.016393443
PRIME ACQUISITION CORP,3/28/11,1693,0.009450679,0.00236267,0.007678677,0.008860012,0.024808033,0.010041347,0.007088009
"ARABELLA EXPLORATION, INC.",3/22/11,1440,0.0125,0.003472222,0.011805556,0.005555556,0.027777778,0.009722222,0.011805556
CORNERSTONE ONDEMAND INC,3/17/11,304,0.003289474,0.003289474,0.013157895,0,0.026315789,0.009868421,0.009868421
MAGNACHIP SEMICONDUCTOR CORP,3/11/11,67,0,0,0.044776119,0,0.044776119,0,0
"HCA HEALTHCARE, INC.",3/11/11,118,0,0,0.033898305,0,0.042372881,0.008474576,0
FRANKLIN FINANCIAL CORP,3/30/11,440,0.002272727,0.004545455,0.006818182,0.013636364,0.009090909,0.013636364,0.011363636
FRANKLIN FINANCIAL CORP,2/22/11,440,0.002272727,0.004545455,0.006818182,0.013636364,0.009090909,0.013636364,0.011363636
RESPONSYS INC,4/21/11,133,0,0.007518797,0.022556391,0,0.015037594,0.007518797,0.015037594
"21VIANET GROUP, INC.",4/21/11,208,0.009615385,0.019230769,0.019230769,0.009615385,0.014423077,0.009615385,0.009615385
ANDEAVOR LOGISTICS LP,4/21/11,216,0.00462963,0,0.009259259,0,0.032407407,0,0
MISSION NEWENERGY LTD,4/20/11,294,0.003401361,0.003401361,0.027210884,0,0.010204082,0.006802721,0.006802721
"SAGENT PHARMACEUTICALS, INC.",4/21/11,294,0,0.017006803,0.023809524,0,0.017006803,0.010204082,0
"SAGENT PHARMACEUTICALS, INC.",4/21/11,294,0,0.017006803,0.023809524,0,0.017006803,0.010204082,0
AIR LEASE CORP,4/19/11,158,0,0.006329114,0.025316456,0,0.018987342,0.006329114,0.006329114
GLOBAL CORNERSTONE HOLDINGS LTD,4/18/11,2085,0.011510791,0.004316547,0.01822542,0.008153477,0.020623501,0.017745803,0.006714628
ELLIE MAE INC,4/15/11,136,0,0.007352941,0.022058824,0,0.036764706,0.007352941,0.014705882
SEQUANS COMMUNICATIONS,4/15/11,164,0.006097561,0.012195122,0.018292683,0,0.024390244,0.006097561,0.012195122
"STAG INDUSTRIAL, INC.",4/18/11,390,0.002564103,0.007692308,0.046153846,0.005128205,0.023076923,0.01025641,0.005128205
BOX SHIPS INC.,4/19/11,368,0.010869565,0.002717391,0.02173913,0,0.02173913,0.008152174,0.002717391
BOX SHIPS INC.,4/15/11,368,0.010869565,0.002717391,0.02173913,0,0.02173913,0.008152174,0.002717391
ARCOS DORADOS HOLDINGS INC.,4/15/11,47,0,0,0.021276596,0,0.063829787,0,0.021276596
TMS INTERNATIONAL CORP.,4/15/11,106,0,0,0.056603774,0,0.018867925,0,0
ZIPCAR INC,4/14/11,440,0,0.013636364,0.013636364,0.002272727,0.006818182,0.009090909,0.006818182
RMG NETWORKS HOLDING CORP,4/13/11,1892,0.011627907,0.003699789,0.015327696,0.010042283,0.019556025,0.021141649,0.00845666
GOLAR LNG PARTNERS LP,4/8/11,86,0,0,0,0,0.046511628,0,0
"AEVI GENOMIC MEDICINE, INC.",7/20/12,403,0.017369727,0.014888337,0.027295285,0.007444169,0.009925558,0.014888337,0.007444169
"AEVI GENOMIC MEDICINE, INC.",4/11/11,403,0.017369727,0.014888337,0.027295285,0.007444169,0.009925558,0.014888337,0.007444169
"CVR PARTNERS, LP",4/11/11,186,0.005376344,0.005376344,0.053763441,0,0.043010753,0,0.010752688
"OCERA THERAPEUTICS, INC.",4/4/11,238,0,0.021008403,0.042016807,0.012605042,0.025210084,0.021008403,0.016806723
"GNC HOLDINGS, INC.",4/4/11,203,0.009852217,0.004926108,0.019704433,0.009852217,0.02955665,0,0.004926108
PREFERRED APARTMENT COMMUNITIES INC,4/15/11,725,0.004137931,0.002758621,0.022068966,0.006896552,0.019310345,0.002758621,0.009655172
PREFERRED APARTMENT COMMUNITIES INC,4/4/11,725,0.004137931,0.002758621,0.022068966,0.006896552,0.019310345,0.002758621,0.009655172
PREFERRED APARTMENT COMMUNITIES INC,4/1/11,725,0.004137931,0.002758621,0.022068966,0.006896552,0.019310345,0.002758621,0.009655172
PINGTAN MARINE ENTERPRISE LTD.,5/31/11,1380,0.010144928,0.003623188,0.008695652,0.012318841,0.023188406,0.015217391,0.007971014
PINGTAN MARINE ENTERPRISE LTD.,5/27/11,1380,0.010144928,0.003623188,0.008695652,0.012318841,0.023188406,0.015217391,0.007971014
"TERRAVIA HOLDINGS, INC.",5/27/11,138,0,0.014492754,0.014492754,0,0.02173913,0.028985507,0.007246377
"FREESCALE SEMICONDUCTOR, LTD.",5/26/11,693,0.004329004,0.004329004,0.008658009,0.002886003,0.01010101,0.002886003,0.005772006
LONE PINE RESOURCES INC.,5/26/11,396,0.005050505,0.012626263,0.02020202,0.005050505,0.007575758,0.012626263,0
"SPIRIT AIRLINES, INC.",5/27/11,415,0.021686747,0.004819277,0.007228916,0.004819277,0.031325301,0,0.012048193
ACTIVE NETWORK INC,5/25/11,336,0.00297619,0.00297619,0.011904762,0,0.017857143,0.008928571,0.005952381
YANDEX N.V.,5/24/11,143,0.006993007,0.006993007,0.006993007,0,0.027972028,0.006993007,0.013986014
LINKEDIN CORP,5/19/11,188,0,0,0.015957447,0,0.026595745,0.005319149,0.010638298
GLOBAL EAGLE ENTERTAINMENT INC.,5/13/11,2071,0.011588605,0.004345727,0.011105746,0.009174312,0.020762916,0.018831482,0.011105746
PHOENIX NEW MEDIA LTD,5/12/11,283,0.003533569,0.014134276,0.010600707,0.010600707,0.014134276,0.014134276,0.010600707
NGL ENERGY PARTNERS LP,5/12/11,345,0.005797101,0,0.008695652,0.005797101,0.017391304,0.005797101,0.002898551
CHINA ZENIX AUTO INTERNATIONAL LTD,5/12/11,312,0.003205128,0.022435897,0.03525641,0.006410256,0.019230769,0.012820513,0.012820513
RLJ LODGING TRUST,5/11/11,373,0.002680965,0.010723861,0.021447721,0,0.018766756,0.026809651,0
FRIENDFINDER NETWORKS INC.,5/11/11,275,0.003636364,0.007272727,0.010909091,0,0.014545455,0.003636364,0
JIAYUAN.COM INTERNATIONAL LTD,5/12/11,193,0.010362694,0.010362694,0.015544041,0,0.020725389,0.010362694,0
KOSMOS ENERGY LTD.,5/12/11,208,0.004807692,0.019230769,0.024038462,0.009615385,0.028846154,0.004807692,0
JETPAY CORP,5/11/11,1350,0.014074074,0.002962963,0.013333333,0.005925926,0.028888889,0.011851852,0.012592593
VOC ENERGY TRUST,5/5/11,120,0.008333333,0,0.025,0.008333333,0.008333333,0,0
"THERMON GROUP HOLDINGS, INC.",5/5/11,110,0.009090909,0,0.018181818,0.009090909,0.027272727,0.009090909,0
LINK MOTION INC.,5/6/11,194,0.005154639,0.020618557,0.025773196,0.010309278,0.015463918,0.010309278,0.010309278
RENREN INC.,5/5/11,222,0.004504505,0.022522523,0.022522523,0.009009009,0.018018018,0.009009009,0.009009009
RPX CORP,5/4/11,168,0,0,0.023809524,0,0.035714286,0.005952381,0.005952381
BOINGO WIRELESS INC,5/5/11,68,0,0,0.029411765,0,0.044117647,0.014705882,0.014705882
"FIRST CONNECTICUT BANCORP, INC.",5/24/11,410,0.002439024,0.012195122,0.009756098,0.009756098,0.014634146,0.017073171,0
"AG MORTGAGE INVESTMENT TRUST, INC.",7/1/11,242,0.012396694,0.008264463,0.020661157,0,0.033057851,0.012396694,0.008264463
HOMEAWAY INC,6/29/11,307,0.009771987,0.009771987,0.029315961,0,0.022801303,0.003257329,0.009771987
KIOR INC,6/24/11,84,0,0,0.023809524,0,0.023809524,0,0
"SAEXPLORATION HOLDINGS, INC.",6/22/11,1174,0.011073254,0.002555366,0.011925043,0.009369676,0.026405451,0.011925043,0.010221465
VANGUARD HEALTH SYSTEMS INC,6/23/11,90,0,0,0.033333333,0.022222222,0.033333333,0,0
"BANKRATE, INC.",6/17/11,140,0,0,0.028571429,0,0.021428571,0,0
INTEGRATED DRILLING EQUIPMENT HOLDINGS CORP,6/16/11,1527,0.010478062,0.003274394,0.01113294,0.012442698,0.017681729,0.010478062,0.009168304
CSI COMPRESSCO LP,6/16/11,256,0.01171875,0,0.015625,0,0.04296875,0,0
"PANDORA MEDIA, LLC",6/15/11,192,0.03125,0.010416667,0.026041667,0,0.020833333,0.005208333,0.010416667
"FUSION-IO, INC.",6/9/11,177,0,0.005649718,0.016949153,0,0.039548023,0.005649718,0.016949153
TAOMEE HOLDINGS LTD,6/10/11,199,0.005025126,0.030150754,0.020100503,0.010050251,0.025125628,0.010050251,0.010050251
"SPORTS VENUES OF FLORIDA, INC.",4/7/11,89,0.011235955,0.011235955,0.011235955,0,0.011235955,0.011235955,0
"CHINA ELECTRIC MOTOR, INC.",10/19/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
"CHINA ELECTRIC MOTOR, INC.",8/18/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
"CHINA ELECTRIC MOTOR, INC.",7/28/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
"CHINA ELECTRIC MOTOR, INC.",5/26/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
"CHINA ELECTRIC MOTOR, INC.",4/6/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
"CHINA ELECTRIC MOTOR, INC.",2/23/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
"CHINA ELECTRIC MOTOR, INC.",2/4/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
"CHINA ELECTRIC MOTOR, INC.",1/29/10,127,0,0,0.031496063,0,0.047244094,0.007874016,0.007874016
IFM INVESTMENTS LTD,1/29/10,180,0.005555556,0,0.033333333,0,0.027777778,0.005555556,0.005555556
CHINA HYDROELECTRIC CORP,1/26/10,302,0.006622517,0.016556291,0.026490066,0.006622517,0.01986755,0.016556291,0.009933775
CHESAPEAKE LODGING TRUST,1/22/10,407,0.002457002,0.014742015,0.01965602,0,0.029484029,0.004914005,0
"CELLU TISSUE HOLDINGS, INC.",1/22/10,158,0.006329114,0.006329114,0.012658228,0,0.025316456,0,0
SYMETRA FINANCIAL CORP,1/22/10,58,0,0,0.017241379,0,0.017241379,0.017241379,0
SPROTT PHYSICAL GOLD TRUST,2/26/10,37,0,0,0,0.027027027,0.054054054,0,0.027027027
"ENSIGN SERVICES, INC.",2/17/10,10,0,0,0,0,0.1,0,0
"ENSIGN SERVICES, INC.",5/22/08,10,0,0,0,0,0.1,0,0
GENERAC HOLDINGS INC.,2/11/10,88,0,0,0.022727273,0,0.011363636,0.011363636,0
GRAHAM PACKAGING CO INC.,2/11/10,154,0.006493506,0,0.006493506,0,0.032467532,0,0
"QUINSTREET, INC",2/11/10,183,0.005464481,0.005464481,0.021857923,0,0.027322404,0.010928962,0.016393443
TERRENO REALTY CORP,2/10/10,217,0.004608295,0.004608295,0.023041475,0,0.036866359,0,0
"PIEDMONT OFFICE REALTY TRUST, INC.",2/11/10,174,0,0,0.017241379,0,0.017241379,0.011494253,0
IRONWOOD PHARMACEUTICALS INC,2/4/10,247,0,0.020242915,0.036437247,0.012145749,0.020242915,0.016194332,0.008097166
MERU NETWORKS INC,3/31/10,156,0,0,0.006410256,0,0.019230769,0.006410256,0.012820513
MERU NETWORKS INC,3/31/10,156,0,0,0.006410256,0,0.019230769,0.006410256,0.012820513
SS&C TECHNOLOGIES HOLDINGS INC,3/31/10,324,0.012345679,0.00617284,0.030864198,0,0.037037037,0.012345679,0.012345679
SCORPIO TANKERS INC.,4/1/10,235,0.008510638,0.021276596,0.017021277,0,0.021276596,0.017021277,0.008510638
HUAZHU GROUP LTD,3/26/10,132,0.007575758,0,0.045454545,0,0.022727273,0.022727273,0
CORMEDIX INC.,3/20/15,321,0.003115265,0.00623053,0.021806854,0.00623053,0.015576324,0.003115265,0.00623053
CORMEDIX INC.,3/9/15,321,0.003115265,0.00623053,0.021806854,0.00623053,0.015576324,0.003115265,0.00623053
CORMEDIX INC.,3/4/15,321,0.003115265,0.00623053,0.021806854,0.00623053,0.015576324,0.003115265,0.00623053
CORMEDIX INC.,2/17/15,321,0.003115265,0.00623053,0.021806854,0.00623053,0.015576324,0.003115265,0.00623053
CORMEDIX INC.,3/26/10,321,0.003115265,0.00623053,0.021806854,0.00623053,0.015576324,0.003115265,0.00623053
FIRST INTERSTATE BANCSYSTEM INC,3/24/10,153,0.006535948,0.006535948,0.065359477,0,0.019607843,0.006535948,0.019607843
"CALIX, INC",3/24/10,154,0,0,0.025974026,0,0.025974026,0.019480519,0.025974026
MAXLINEAR INC,3/24/10,152,0,0.006578947,0.019736842,0,0.032894737,0.006578947,0.019736842
"FINANCIAL ENGINES, LLC",3/16/10,120,0,0,0.033333333,0,0.033333333,0.008333333,0.008333333
CRUDE CARRIERS CORP.,3/12/10,168,0,0.005952381,0.029761905,0,0.029761905,0.005952381,0
AVEO PHARMACEUTICALS INC,3/12/10,145,0.006896552,0,0.020689655,0,0.020689655,0.006896552,0.006896552
SENSATA TECHNOLOGIES HOLDING PLC,3/11/10,564,0,0.003546099,0.024822695,0,0.037234043,0.005319149,0.005319149
BALTIC TRADING LTD,3/10/10,145,0.027586207,0.006896552,0.020689655,0,0.006896552,0.027586207,0
ANTHERA PHARMACEUTICALS INC,3/2/10,388,0.005154639,0.015463918,0.030927835,0.007731959,0.018041237,0.012886598,0.007731959
PAA NATURAL GAS STORAGE LP,5/3/10,211,0,0,0.014218009,0,0.033175355,0,0
"CONVIO, INC.",4/29/10,232,0,0.004310345,0.017241379,0.004310345,0.021551724,0.00862069,0.021551724
ALPHA & OMEGA SEMICONDUCTOR LTD,4/29/10,144,0.006944444,0,0.020833333,0,0.034722222,0.013888889,0
"EXCEL TRUST, INC.",4/23/10,1068,0.008426966,0.005617978,0.014981273,0,0.018726592,0.001872659,0
GLOBAL GEOPHYSICAL SERVICES INC,4/22/10,546,0.014652015,0,0.045787546,0.009157509,0.014652015,0.003663004,0.005494505
"EPCYLON TECHNOLOGIES, INC.",1/14/11,10,0,0,0,0,0.1,0,0
"EPCYLON TECHNOLOGIES, INC.",10/26/10,10,0,0,0,0,0.1,0,0
"EPCYLON TECHNOLOGIES, INC.",10/5/10,10,0,0,0,0,0.1,0,0
"EPCYLON TECHNOLOGIES, INC.",4/27/10,10,0,0,0,0,0.1,0,0
"EPCYLON TECHNOLOGIES, INC.",1/29/10,10,0,0,0,0,0.1,0,0
"EPCYLON TECHNOLOGIES, INC.",10/5/09,10,0,0,0,0,0.1,0,0
MITEL NETWORKS CORP,4/22/10,152,0,0.006578947,0.019736842,0,0.019736842,0.026315789,0.013157895
"CODEXIS, INC.",4/22/10,144,0,0.006944444,0.013888889,0,0.027777778,0.006944444,0.006944444
ALIMERA SCIENCES INC,4/23/10,156,0.012820513,0.012820513,0.032051282,0.006410256,0.012820513,0,0
LIANLUO SMART LTD,4/15/10,220,0.013636364,0.013636364,0.013636364,0,0.031818182,0.031818182,0.009090909
DYNAVOX INC.,4/23/10,234,0.004273504,0,0.012820513,0.004273504,0.025641026,0,0.004273504
SPS COMMERCE INC,4/22/10,134,0,0,0.044776119,0,0.007462687,0,0
MUSCLEPHARM CORP,3/31/10,10,0,0,0,0,0.1,0,0
MUSCLEPHARM CORP,1/12/10,10,0,0,0,0,0.1,0,0
MUSCLEPHARM CORP,4/14/08,10,0,0,0,0,0.1,0,0
REACHLOCAL INC,5/20/10,126,0,0,0.03968254,0,0.03968254,0.007936508,0.015873016
R1 RCM INC.,5/20/10,258,0.011627907,0.023255814,0.023255814,0,0.027131783,0.011627907,0.011627907
CHATHAM LODGING TRUST,4/19/10,389,0.01285347,0.025706941,0.023136247,0.005141388,0.041131105,0.002570694,0.007712082
CHATHAM LODGING TRUST,4/7/10,389,0.01285347,0.025706941,0.023136247,0.005141388,0.041131105,0.002570694,0.007712082
METALS USA HOLDINGS CORP.,4/9/10,605,0.008264463,0.00661157,0.01322314,0.00661157,0.034710744,0.014876033,0.008264463
TENGION INC,4/12/10,235,0,0.008510638,0.029787234,0,0.025531915,0.004255319,0.004255319
"PRIMERICA, INC.",4/2/10,26,0,0,0,0.038461538,0.076923077,0,0
"GENMARK DIAGNOSTICS, INC.",6/1/10,130,0,0,0.038461538,0,0.015384615,0.007692308,0.023076923
KEYNES TECHNOLOGY CO LTD,6/21/10,43,0,0,0.023255814,0,0.093023256,0.023255814,0
KEYNES TECHNOLOGY CO LTD,12/16/08,43,0,0,0.023255814,0,0.093023256,0.023255814,0
KEYNES TECHNOLOGY CO LTD,11/5/08,43,0,0,0.023255814,0,0.093023256,0.023255814,0
KEYNES TECHNOLOGY CO LTD,8/21/08,43,0,0,0.023255814,0,0.093023256,0.023255814,0
"CRUMBS BAKE SHOP, INC.",6/14/10,1177,0.009345794,0.005947324,0.010195412,0.018691589,0.016142736,0.012744265,0.003398471
"CRUMBS BAKE SHOP, INC.",5/20/10,1177,0.009345794,0.005947324,0.010195412,0.018691589,0.016142736,0.012744265,0.003398471
NORANDA ALUMINUM HOLDING CORP,5/14/10,250,0.012,0,0.008,0.004,0.024,0.008,0.008
"JINKOSOLAR HOLDING CO., LTD.",5/14/10,228,0,0.026315789,0.026315789,0.00877193,0.013157895,0.004385965,0.01754386
LUOKUNG TECHNOLOGY CORP.,5/14/10,120,0,0.008333333,0.016666667,0,0.033333333,0.008333333,0
"EXPRESS, INC.",5/13/10,334,0.026946108,0.005988024,0.002994012,0.002994012,0.01497006,0.002994012,0
"ROADRUNNER TRANSPORTATION SYSTEMS, INC.",5/13/10,375,0.010666667,0,0.050666667,0,0.016,0,0.008
"TELENAV, INC.",5/13/10,106,0,0,0.028301887,0,0.028301887,0.009433962,0.028301887
NISKA GAS STORAGE PARTNERS LLC,5/12/10,117,0.008547009,0,0.025641026,0,0.042735043,0,0
CHARM COMMUNICATIONS INC.,5/5/10,244,0.008196721,0.012295082,0.012295082,0.008196721,0.016393443,0.012295082,0.012295082
"DOUGLAS DYNAMICS, INC",5/6/10,210,0.004761905,0,0.019047619,0.004761905,0.033333333,0,0
S&W SEED CO,5/11/10,410,0.002439024,0.002439024,0.014634146,0.002439024,0.012195122,0.004878049,0.004878049
S&W SEED CO,5/4/10,410,0.002439024,0.002439024,0.014634146,0.002439024,0.012195122,0.004878049,0.004878049
PREDICTIVE ONCOLOGY INC.,11/15/11,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,8/22/11,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,8/15/11,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,5/18/11,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,4/1/11,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,11/18/10,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,8/16/10,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,5/17/10,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PREDICTIVE ONCOLOGY INC.,5/7/10,73,0,0,0.01369863,0.02739726,0.04109589,0.01369863,0.02739726
PACTERA TECHNOLOGY INTERNATIONAL LTD.,6/30/10,270,0.014814815,0.014814815,0.014814815,0.007407407,0.018518519,0.02962963,0.007407407
"TESLA, INC.",6/29/10,409,0.012224939,0.007334963,0.014669927,0.002444988,0.031784841,0.02200489,0.012224939
FABRINET,6/25/10,121,0.008264463,0,0.016528926,0,0.024793388,0.008264463,0
"HUDSON PACIFIC PROPERTIES, INC.",6/24/10,260,0.003846154,0.007692308,0.030769231,0.003846154,0.026923077,0,0
"XPRESSPA GROUP, INC.",10/24/11,357,0.011204482,0.011204482,0.028011204,0.00280112,0.022408964,0.008403361,0.005602241
"XPRESSPA GROUP, INC.",6/22/10,357,0.011204482,0.011204482,0.028011204,0.00280112,0.022408964,0.008403361,0.005602241
"XPRESSPA GROUP, INC.",6/22/10,357,0.011204482,0.011204482,0.028011204,0.00280112,0.022408964,0.008403361,0.005602241
MOTRICITY INC,6/21/10,104,0,0,0.028846154,0,0.009615385,0,0.009615385
"CHINA INTELLIGENT LIGHTING & ELECTRONICS, INC.",12/16/10,155,0,0,0.032258065,0,0.032258065,0.006451613,0.006451613
"CHINA INTELLIGENT LIGHTING & ELECTRONICS, INC.",7/27/10,155,0,0,0.032258065,0,0.032258065,0.006451613,0.006451613
"CHINA INTELLIGENT LIGHTING & ELECTRONICS, INC.",6/21/10,155,0,0,0.032258065,0,0.032258065,0.006451613,0.006451613
OASIS PETROLEUM INC.,6/17/10,183,0,0,0.038251366,0,0.038251366,0,0
"HIGHER ONE HOLDINGS, INC.",6/18/10,155,0,0.012903226,0.012903226,0.012903226,0.012903226,0.006451613,0.006451613
"BROADSOFT, INC.",6/16/10,197,0.010152284,0.005076142,0.025380711,0,0.030456853,0.005076142,0.015228426
"CBOE GLOBAL MARKETS, INC.",6/15/10,113,0,0,0.03539823,0,0.044247788,0,0
CHINA NEW BORUN CORP,6/14/10,155,0,0.019354839,0.032258065,0.012903226,0.032258065,0.012903226,0.025806452
TEUCRIUM COMMODITY TRUST,1/24/13,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,6/6/12,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,5/4/12,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,3/5/12,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,1/26/12,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,5/6/11,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,11/8/10,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,10/15/10,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
TEUCRIUM COMMODITY TRUST,6/9/10,281,0.003558719,0.003558719,0.017793594,0.017793594,0.046263345,0.010676157,0.042704626
GHN AGRISPAN HOLDING CO,8/18/10,18,0,0,0,0,0.111111111,0,0
GHN AGRISPAN HOLDING CO,5/21/10,18,0,0,0,0,0.111111111,0,0
"UNITED STATES BRENT OIL FUND, LP",12/28/12,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",7/30/12,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",5/1/12,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",2/28/12,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",1/30/12,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",12/22/11,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",7/14/11,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",6/22/11,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",5/11/11,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",5/3/11,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",6/10/10,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
"UNITED STATES BRENT OIL FUND, LP",5/28/10,221,0.004524887,0.004524887,0.004524887,0.036199095,0.040723982,0.009049774,0.022624434
DUNCAN ENERGY PARTNERS L.P.,1/31/07,280,0.021428571,0,0.025,0,0.021428571,0.003571429,0
"EMPLOYERS HOLDINGS, INC.",1/31/07,350,0,0,0.005714286,0.002857143,0.031428571,0.002857143,0.02
"HFF, INC.",1/31/07,341,0.011730205,0.005865103,0.029325513,0.005865103,0.017595308,0.005865103,0.005865103
"ANIMAL HEALTH HOLDINGS, INC.",1/31/07,68,0,0,0,0,0.058823529,0,0
RENAISSANCE ACQUISITION CORP.,1/31/07,1298,0.010015408,0.003081664,0.005392912,0.010015408,0.030816641,0.010015408,0.00770416
"SONOMA PHARMACEUTICALS, INC.",1/26/07,250,0.024,0.012,0.032,0,0.02,0.012,0.012
UIB GROUP LTD,1/25/07,979,0.010214505,0.007150153,0.006128703,0.012257406,0.02145046,0.009193054,0.005107252
CHINA TOPREACH INC.,1/25/07,981,0.01019368,0.007135576,0.006116208,0.012232416,0.021406728,0.009174312,0.00509684
"EVOQ PROPERTIES, INC.",1/26/07,426,0.004694836,0.009389671,0.039906103,0.007042254,0.028169014,0.007042254,0.004694836
ORITANI FINANCIAL CORP.,11/22/06,708,0.001412429,0.008474576,0.004237288,0.009887006,0.018361582,0.015536723,0
AEROVIRONMENT INC,1/23/07,105,0.00952381,0,0.028571429,0,0.019047619,0.00952381,0.019047619
MV OIL TRUST,1/19/07,101,0.00990099,0,0.02970297,0,0.04950495,0,0
INTELGENX TECHNOLOGIES CORP.,5/17/07,1230,0.026829268,0.004065041,0.006504065,0.018699187,0.023577236,0.007317073,0.004878049
INTELGENX TECHNOLOGIES CORP.,3/30/07,1230,0.026829268,0.004065041,0.006504065,0.018699187,0.023577236,0.007317073,0.004878049
LEGACY RESERVES LP,1/12/07,139,0.014388489,0,0.021582734,0,0.014388489,0,0
"AEROGROW INTERNATIONAL, INC.",1/14/08,100,0,0.01,0.02,0.02,0.06,0.02,0
"AEROGROW INTERNATIONAL, INC.",9/17/07,100,0,0.01,0.02,0.02,0.06,0.02,0
"AEROGROW INTERNATIONAL, INC.",9/6/07,100,0,0.01,0.02,0.02,0.06,0.02,0
